hip_pitch_delta,knee_pitch_delta,ankle_pitch_delta,joint_delta_l2,right_hip_pitch,right_knee_pitch,right_ankle_pitch,left_hip_pitch,left_knee_pitch,left_ankle_pitch,com_x,com_y,com_z,support_x_min,support_x_max,support_y_min,support_y_max,support_polygon_xy,com_signed_distance,com_inside_support,left_sole_roll,left_sole_pitch,right_sole_roll,right_sole_pitch,sole_tilt_max,candidate_valid
-0.1,0.18,-0.16,0.3687817782917155,-0.73,0.32999999999999996,-1.07,0.73,-0.32999999999999996,1.07,-0.00029090821786585094,-0.01809297702944816,0.34349174672003135,-0.14284738110738118,0.14199414205531818,-0.009814238723955412,0.1504684267071792,"-0.142847,+0.149674;-0.141571,-0.009814;+0.140718,-0.009738;+0.141994,+0.149750;+0.051997,+0.150468;-0.052850,+0.150392",-0.00831690544899357,0,-0.07959667248533392,-0.0003180678237301302,-0.07959872577875321,0.0003182854171915952,0.07959872577875321,0
-0.12,0.08,0.06,0.22090722034374521,-0.75,0.22999999999999998,-0.8500000000000001,0.75,-0.22999999999999998,0.8500000000000001,-0.0002908565894967732,-0.0200022899849206,0.34319739106293035,-0.1417577551771499,0.14090465982994477,-0.011721176490964283,0.14850099071552614,"-0.141758,-0.011542;-0.051758,-0.011721;+0.050905,-0.011647;+0.140905,-0.011467;+0.140585,+0.148501;-0.141438,+0.148426",-0.008318418140849796,0,0.019902737458883206,-1.950404047906124e-05,0.01990097916933527,2.018457430519778e-05,0.019902737458883206,0
-0.3,0.28,0.16,0.6228964600958975,-0.9299999999999999,0.43000000000000005,-0.75,0.9299999999999999,-0.43000000000000005,0.75,-0.00029091871717645384,-0.023361346619671056,0.3463860959743312,-0.14027399261239645,0.13942014707112724,-0.015075070650905673,0.14468155741227928,"-0.140274,-0.013821;-0.050283,-0.015075;+0.049429,-0.015007;+0.139420,-0.013753;+0.137191,+0.144682;-0.138045,+0.144613",-0.008320416079349184,0,0.1392985750747616,-0.000970849532595807,0.13929716797293162,0.0009716966579478548,0.1392985750747616,0
0.04,0.04,-0.26,0.3762977544445356,-0.59,0.19,-1.17,0.59,-0.19,1.17,-0.00029087554468600264,-0.015018575634952461,0.3417916957478708,-0.14509172231926779,0.1442394116582993,-0.006734113480929449,0.1523701923674395,"-0.145092,+0.150681;-0.142232,-0.006734;+0.141379,-0.006654;+0.144239,+0.150761;+0.054254,+0.152370;-0.055106,+0.152289",-0.008324734480883162,0,-0.17908824414382757,-0.0016061172555408333,-0.17909060079013803,0.001605582035639251,0.17909060079013803,0
0.0,-0.18,0.22,0.4019950248448356,-0.63,-0.03,-0.6900000000000001,0.63,0.03,0.6900000000000001,-0.00029076390746675645,-0.01919934820117588,0.341243182537847,-0.14262649234131172,0.14177438783208657,-0.010898515421549848,0.14940847976041755,"-0.142626,-0.010539;-0.052627,-0.010899;+0.051775,-0.010823;+0.141774,-0.010464;+0.141135,+0.149408;-0.141988,+0.149333",-0.008338725692797748,0,0.03980269930663905,-7.896667362120836e-05,0.039800999521959785,7.970455220786664e-05,0.03980269930663905,0
0.06,-0.06,-0.14,0.23151673805580453,-0.5700000000000001,0.09,-1.05,0.5700000000000001,-0.09,1.05,-0.00029083366506606147,-0.015533882741870808,0.34113472945126216,-0.14483848496710952,0.14398640575384822,-0.00722600015364476,0.15254325229395505,"-0.144838,+0.151209;-0.142610,-0.007226;+0.141757,-0.007145;+0.143986,+0.151289;+0.053995,+0.152543;-0.054847,+0.152462",-0.00834827001602481,0,-0.13929316865279665,-0.0009727622676417996,-0.1392954026033886,0.0009725625408114911,0.1392954026033886,0
-0.18,0.1,0.18,0.38678159211627433,-0.81,0.25,-0.73,0.81,-0.25,0.73,-0.0002908549611968896,-0.021753687409153646,0.34404015253001236,-0.14134037315373316,0.1404872279642926,-0.013428890043011454,0.14674013069830863,"-0.141340,-0.012532;-0.051345,-0.013429;+0.050492,-0.013358;+0.140487,-0.012460;+0.138892,+0.146740;-0.139746,+0.146669",-0.00836049750108367,0,0.09950132223171397,-0.0004954203507601279,0.09949979783203378,0.0004962593219299782,0.09950132223171397,0
0.14,-0.08,-0.3,0.4816637831516918,-0.49,0.06999999999999999,-1.21,0.49,-0.06999999999999999,1.21,-0.0002908467073410079,-0.012980860361792409,0.34078320407247176,-0.14640976991406318,0.1455581342882774,-0.004661127390134495,0.15297243183085918,"-0.146410,+0.150753;-0.142613,-0.004661;+0.141761,-0.004578;+0.145558,+0.150836;+0.055584,+0.152972;-0.056435,+0.152888",-0.008361453532209205,0,-0.2387755305479344,-0.0028489567500509104,-0.23877807542824428,0.0028478337106454515,0.23877807542824428,0
-0.14,0.12,0.04,0.26683328128252665,-0.77,0.27,-0.87,0.77,-0.27,0.87,-0.00029087132403474695,-0.020169377850932736,0.3435783518721875,-0.14158560256132846,0.1407323484947513,-0.011844276575318766,0.14837749617653706,"-0.141586,-0.011665;-0.051586,-0.011844;+0.050733,-0.011770;+0.140732,-0.011590;+0.140413,+0.148377;-0.141266,+0.148303",-0.008362208547025905,0,0.01990273745888309,-1.9504040479048405e-05,0.019900979169335493,2.0184574305271977e-05,0.01990273745888309,0
-0.08,0.2,-0.24,0.4560701700396552,-0.71,0.35,-1.15,0.71,-0.35,1.15,-0.00029092242580939804,-0.017188768293690326,0.34347811451976995,-0.14343681326409943,0.14258364515358665,-0.008863717452997438,0.15113835542113413,"-0.143437,+0.149986;-0.141525,-0.008864;+0.140671,-0.008787;+0.142584,+0.150063;+0.052590,+0.151138;-0.053443,+0.151061",-0.008363543135948176,0,-0.11939477966002242,-0.000715049352383931,-0.11939695298228252,0.0007150002484103891,0.11939695298228252,0
-0.08,0.14,-0.14,0.30199337741083,-0.71,0.29000000000000004,-1.05,0.71,-0.29000000000000004,1.05,-0.00029089372107380735,-0.017901559303163877,0.3430992791294573,-0.14302907174871068,0.14217598921498095,-0.009567425142360683,0.15071574108086835,"-0.143029,+0.149921;-0.141753,-0.009567;+0.140899,-0.009491;+0.142176,+0.149998;+0.052179,+0.150716;-0.053032,+0.150639",-0.008372551871299929,0,-0.07959667248533371,-0.00031806782372967735,-0.0795987257787531,0.0003182854171915702,0.0795987257787531,0
0.16,-0.18,-0.18,0.425205832509386,-0.47,-0.03,-1.09,0.47,0.03,1.09,-0.0002908058374947908,-0.013488344394872388,0.3401917758257949,-0.14615545592064244,0.14530404383814557,-0.005157412964368072,0.15352216174079242,"-0.146155,+0.151653;-0.142983,-0.005157;+0.142130,-0.005074;+0.145304,+0.151737;+0.055322,+0.153522;-0.056173,+0.153438",-0.008372760600525003,0,-0.19898478600303743,-0.001981506156376577,-0.19898720479727727,0.001980786200243644,0.19898720479727727,0
-0.24,0.24,0.08,0.4931531202375181,-0.87,0.39,-0.8300000000000001,0.87,-0.39,0.8300000000000001,-0.0002909095647551616,-0.021947713608026366,0.3453356862006181,-0.14078262711420653,0.13992891834886584,-0.013607627322932886,0.1466694723531819,"-0.140783,-0.012890;-0.050785,-0.013608;+0.049932,-0.013537;+0.139929,-0.012819;+0.138652,+0.146669;-0.139506,+0.146599",-0.008375517519681835,0,0.07960207000970036,-0.0003169724234172113,0.07960048712164061,0.0003177895365094675,0.07960207000970036,0
0.24,-0.26,-0.24,0.604648658313239,-0.39,-0.11000000000000001,-1.15,0.39,0.11000000000000001,1.15,-0.0002907935429080417,-0.011629416806816692,0.3397243210226805,-0.14721989206592906,0.14636898282420913,-0.003287721351927994,0.1537308765282701,"-0.147220,+0.151335;-0.143114,-0.003288;+0.142262,-0.003202;+0.146369,+0.151421;+0.056399,+0.153731;-0.057250,+0.153644",-0.008384705001203797,0,-0.25866960080163715,-0.0033406718838811414,-0.25867220969113364,0.003339330658156409,0.25867220969113364,0
-0.02,-0.14,0.2,0.3464101615137755,-0.65,0.009999999999999981,-0.71,0.65,-0.009999999999999981,0.71,-0.00029077742206212785,-0.019378047360318233,0.34151883153761975,-0.14250274074933922,0.14165048718486445,-0.01102610563020727,0.14928064904861083,"-0.142503,-0.010667;-0.052503,-0.011026;+0.051651,-0.010951;+0.141650,-0.010591;+0.141012,+0.149281;-0.141864,+0.149205",-0.00838971434657508,0,0.03980269930663872,-7.896667362125845e-05,0.03980099952195966,7.970455220806913e-05,0.03980269930663872,0
-0.14,0.0,0.26,0.417612260356422,-0.77,0.15,-0.65,0.77,-0.15,0.65,-0.00029081673744042557,-0.02170188102982337,0.34327646482891777,-0.14165331053257685,0.14080055776923714,-0.013346941356891268,0.14664934431720691,"-0.141653,-0.012271;-0.051660,-0.013347;+0.050807,-0.013276;+0.140801,-0.012200;+0.138888,+0.146649;-0.139741,+0.146578",-0.008390598697084776,0,0.11940018259323601,-0.0007134084424389558,0.1193987167729729,0.0007142574190227109,0.11940018259323601,0
-0.16,0.16,0.02,0.3212475680841802,-0.79,0.31,-0.89,0.79,-0.31,0.89,-0.00029088623235124986,-0.020333997526136748,0.34397526345957974,-0.14140622103717765,0.14055280694701322,-0.011964587530998355,0.1482567693574954,"-0.141406,-0.011785;-0.051406,-0.011965;+0.050553,-0.011891;+0.140553,-0.011711;+0.140233,+0.148257;-0.141087,+0.148183",-0.008406309171660629,0,0.01990273745888287,-1.950404047896105e-05,0.01990097916933506,2.0184574305211167e-05,0.01990273745888287,0
-0.28,0.22,0.22,0.5919459434779497,-0.91,0.37,-0.6900000000000001,0.91,-0.37,0.6900000000000001,-0.0002908940137384335,-0.02348511328175777,0.3458903589470691,-0.14046372567434384,0.1396101242335515,-0.015106085431715002,0.1443498012104038,"-0.140464,-0.013675;-0.050475,-0.015106;+0.049622,-0.015038;+0.139610,-0.013606;+0.137065,+0.144350;-0.137919,+0.144282",-0.008413044043240126,0,0.15919642496310296,-0.0012676406915052433,0.15919507676633085,0.001268474109736412,0.15919642496310296,0
-0.06,0.1,-0.12,0.23664319132398465,-0.69,0.25,-1.03,0.69,-0.25,1.03,-0.0002908793820826493,-0.01770876218405962,0.3427228189303128,-0.14320356698858916,0.1423506398675659,-0.009322845510615282,0.1509608008229376,"-0.143204,+0.150165;-0.141927,-0.009323;+0.141074,-0.009246;+0.142351,+0.150243;+0.052354,+0.150961;-0.053206,+0.150883",-0.00842457460166492,0,-0.07959667248533377,-0.0003180678237302612,-0.07959872577875357,0.0003182854171916228,0.07959872577875357,0
0.08,-0.1,-0.12,0.24819347291981714,-0.55,0.04999999999999999,-1.03,0.55,-0.04999999999999999,1.03,-0.0002908204668734204,-0.015323686421557374,0.3408485695010465,-0.14497497867016618,0.1441230463122897,-0.006939126616870572,0.15283054342190777,"-0.144975,+0.151495;-0.142746,-0.006939;+0.141894,-0.006858;+0.144123,+0.151577;+0.054132,+0.152831;-0.054984,+0.152749",-0.008425156166856951,0,-0.13929316865279665,-0.0009727622676417263,-0.139295402603388,0.0009725625408115487,0.139295402603388,0
-0.04,-0.1,0.18,0.2966479394838265,-0.67,0.04999999999999999,-0.73,0.67,-0.04999999999999999,0.73,-0.00029079114935036187,-0.019554560188938048,0.3418112842293636,-0.14237136834812747,0.1415189639974536,-0.01115048218823532,0.14915600965626336,"-0.142371,-0.010791;-0.052372,-0.011150;+0.051520,-0.011075;+0.141519,-0.010716;+0.140880,+0.149156;-0.141733,+0.149081",-0.008441719140607854,0,0.03980269930663917,-7.896667362103118e-05,0.03980099952195967,7.970455220743698e-05,0.03980269930663917,0
-0.18,0.2,0.0,0.380525951808809,-0.81,0.35,-0.91,0.81,-0.35,0.91,-0.0002909013084831287,-0.020496083164857477,0.34438796706576397,-0.14121968235491536,0.14036610700095595,-0.012082061235224886,0.14813885854751907,"-0.141220,-0.011902;-0.051220,-0.012082;+0.050366,-0.012009;+0.140366,-0.011829;+0.140047,+0.148139;-0.140900,+0.148066",-0.008450702374829333,0,0.019902737458882647,-1.9504040479125038e-05,0.019900979169335163,2.0184574305264656e-05,0.019902737458882647,0
0.06,0.0,-0.24,0.34985711369071804,-0.5700000000000001,0.15,-1.15,0.5700000000000001,-0.15,1.15,-0.000290862143155323,-0.014799543803176284,0.34147035485661736,-0.14524588155978352,0.14439371898684733,-0.00638667390567671,0.15271813384394195,"-0.145246,+0.151028;-0.142387,-0.006387;+0.141534,-0.006306;+0.144394,+0.151109;+0.054408,+0.152718;-0.055260,+0.152637",-0.008453393347025669,0,-0.17908824414382754,-0.00160611725554119,-0.1790906007901384,0.0016055820356393382,0.1790906007901384,0
-0.26,0.16,0.28,0.5858327406350724,-0.89,0.31,-0.63,0.89,-0.31,0.63,-0.0002908695298922628,-0.023613786865078402,0.345430663651319,-0.14063189250545874,0.13977853391839595,-0.015189473918192462,0.1439018256862699,"-0.140632,-0.013581;-0.050646,-0.015189;+0.049793,-0.015122;+0.139779,-0.013513;+0.136918,+0.143902;-0.137773,+0.143834",-0.008458158761733428,0,0.17909365906321534,-0.0016036632726296027,0.179092370005236,0.0016044711333451916,0.17909365906321534,0
-0.06,0.16,-0.22,0.39395431207184417,-0.69,0.31,-1.1300000000000001,0.69,-0.31,1.1300000000000001,-0.0002909080896992172,-0.016986083935623314,0.3430835734133642,-0.14362124876792384,0.14276823566139382,-0.008560264243040794,0.15144235063788314,"-0.143621,+0.150289;-0.141709,-0.008560;+0.140856,-0.008483;+0.142768,+0.150367;+0.052775,+0.151442;-0.053628,+0.151365",-0.008464583178889536,0,-0.11939477966002207,-0.0007150493523843062,-0.11939695298228264,0.0007150002484100184,0.11939695298228264,0
0.18,-0.22,-0.16,0.4613025037868318,-0.45,-0.07,-1.07,0.45,0.07,1.07,-0.0002907934645805298,-0.01326841171116333,0.3399650085508416,-0.14626797457238472,0.14541670304600807,-0.004843055187497947,0.15383691637477004,"-0.146268,+0.151968;-0.143095,-0.004843;+0.142243,-0.004759;+0.145417,+0.152052;+0.055435,+0.153837;-0.056286,+0.153752",-0.008467384255182245,0,-0.19898478600303743,-0.001981506156376322,-0.1989872047972774,0.001980786200243409,0.1989872047972774,0
-0.2,0.14,0.16,0.4127953488110059,-0.8300000000000001,0.29000000000000004,-0.75,0.8300000000000001,-0.29000000000000004,0.75,-0.0002908700841674732,-0.02189980490769021,0.34443687030678405,-0.14116420948050573,0.14031090255519002,-0.013462438550497377,0.14670623177060105,"-0.141164,-0.012566;-0.051169,-0.013462;+0.050315,-0.013392;+0.140311,-0.012494;+0.138716,+0.146706;-0.139570,+0.146635",-0.008472891167534422,0,0.09950132223171416,-0.0004954203507599808,0.09949979783203378,0.0004962593219303839,0.09950132223171416,0
-0.04,0.06,-0.1,0.17435595774162696,-0.67,0.21,-1.01,0.67,-0.21,1.01,-0.00029086520662777876,-0.017514662788412436,0.3423625167016581,-0.14337079703124683,0.14251802415514037,-0.009080597657310743,0.15120350791275755,"-0.143371,+0.150408;-0.142095,-0.009081;+0.141241,-0.009003;+0.142518,+0.150485;+0.052521,+0.151204;-0.053374,+0.151126",-0.008472952831771277,0,-0.0795966724853337,-0.0003180678237297952,-0.07959872577875365,0.0003182854171912702,0.07959872577875365,0
0.04,-0.28,0.3,0.5830951894845301,-0.59,-0.13000000000000003,-0.6100000000000001,0.59,0.13000000000000003,0.6100000000000001,-0.00029072944094241847,-0.01908924830704888,0.3407530459757373,-0.14282694184327946,0.14197519823682803,-0.010647455699309694,0.1496787061392293,"-0.142827,-0.010109;-0.052829,-0.010647;+0.051977,-0.010572;+0.141975,-0.010033;+0.141017,+0.149679;-0.141869,+0.149603",-0.00847948762242264,0,0.05970250303882011,-0.00017813602249746897,0.05970086170520278,0.00017891943357345506,0.05970250303882011,0
-0.04,0.18,-0.3,0.4979959839195493,-0.67,0.32999999999999996,-1.21,0.67,-0.32999999999999996,1.21,-0.00029092245916314223,-0.016084674143323693,0.3431094033575298,-0.14417639244978225,0.14332345043913286,-0.007643311543374803,0.15182278079909867,"-0.144176,+0.150313;-0.141632,-0.007643;+0.140778,-0.007565;+0.143323,+0.150391;+0.053335,+0.151823;-0.054188,+0.151744",-0.0084804098137348,0,-0.1591910145420122,-0.0012698244869538123,-0.1591933095869623,0.001269462699902325,0.1591933095869623,0
-0.26,0.28,0.06,0.5469917732470937,-0.89,0.43000000000000005,-0.8500000000000001,0.89,-0.43000000000000005,0.8500000000000001,-0.00029092522626887255,-0.02208657645970362,0.34578535733632726,-0.14058171529639618,0.13972784074343164,-0.013638822479473497,0.14663784066993546,"-0.140582,-0.012921;-0.050585,-0.013639;+0.049731,-0.013569;+0.139728,-0.012850;+0.138451,+0.146638;-0.139305,+0.146567",-0.00848296677194723,0,0.07960207000969992,-0.00031697242341721156,0.07960048712164064,0.0003177895365094144,0.07960207000969992,0
0.26,-0.3,-0.22,0.6418722614352486,-0.37,-0.15,-1.1300000000000001,0.37,0.15,1.1300000000000001,-0.0002907818153907899,-0.011403429239523435,0.3395407304250385,-0.14731577523451156,0.14646500160310277,-0.002953296795364213,0.15406569861214015,"-0.147316,+0.151669;-0.143210,-0.002953;+0.142358,-0.002867;+0.146465,+0.151756;+0.056495,+0.154066;-0.057346,+0.153979",-0.008493340890103427,0,-0.25866960080163703,-0.0033406718838810724,-0.25867220969113375,0.0033393306581564267,0.25867220969113375,0
-0.06,-0.06,0.16,0.25612496949731395,-0.69,0.09,-0.75,0.69,-0.09,0.75,-0.00029080508384072775,-0.01972881608425737,0.3421204236359012,-0.14223242768488567,0.14137987087737539,-0.011271595346669064,0.14903461143746982,"-0.142232,-0.010912;-0.052233,-0.011272;+0.051381,-0.011197;+0.141380,-0.010837;+0.140741,+0.149035;-0.141594,+0.148960",-0.008494719273512233,0,0.03980269930663949,-7.89666736212652e-05,0.03980099952195979,7.970455220762742e-05,0.03980269930663949,0
-0.2,0.24,-0.02,0.4427188724235731,-0.8300000000000001,0.39,-0.93,0.8300000000000001,-0.39,0.93,-0.0002909165464001517,-0.02065556993500051,0.3448162976148006,-0.14102606112752733,0.14017232333406843,-0.012196650700083009,0.14802381090936012,"-0.141026,-0.012017;-0.051026,-0.012197;+0.050173,-0.012124;+0.140172,-0.011944;+0.139853,+0.148024;-0.140707,+0.147951",-0.008495370399564297,0,0.01990273745888276,-1.9504040478878806e-05,0.019900979169335278,2.018457430520172e-05,0.01990273745888276,0
0.1,-0.14,-0.1,0.2814249455894058,-0.53,0.009999999999999981,-1.01,0.53,-0.009999999999999981,1.01,-0.00029080745139515327,-0.015113257031780703,0.34057924509912463,-0.14510391957076482,0.14425213270054127,-0.006658089716610874,0.1531119765176689,"-0.145104,+0.151776;-0.142875,-0.006658;+0.142023,-0.006577;+0.144252,+0.151858;+0.054261,+0.153112;-0.055113,+0.153030",-0.008495961905784713,0,-0.1392931686527961,-0.0009727622676417931,-0.1392954026033884,0.0009725625408113421,0.1392954026033884,0
-0.16,0.04,0.24,0.41182520563948,-0.79,0.19,-0.67,0.79,-0.19,0.67,-0.0002908314364389652,-0.021852385712571906,0.3436346977767222,-0.14149533316385984,0.14064242204963748,-0.013380629919049744,0.14661537146161593,"-0.141495,-0.012305;-0.051502,-0.013381;+0.050649,-0.013310;+0.140642,-0.012234;+0.138730,+0.146615;-0.139583,+0.146544",-0.008507272605261495,0,0.11940018259323583,-0.0007134084424385884,0.119398716772973,0.0007142574190228672,0.11940018259323583,0
0.16,-0.12,-0.28,0.4866210024238576,-0.47,0.03,-1.19,0.47,-0.03,1.19,-0.0002908341100786506,-0.012751527488762529,0.34052076534654485,-0.14654018594459042,0.14568869234108733,-0.004284853348059961,0.15334918775907752,"-0.146540,+0.151129;-0.142744,-0.004285;+0.141891,-0.004201;+0.145689,+0.151213;+0.055714,+0.153349;-0.056566,+0.153265",-0.008508635810233188,0,-0.2387755305479343,-0.0028489567500508484,-0.23877807542824359,0.0028478337106455824,0.23877807542824359,0
-0.02,0.02,-0.08,0.12000000000000001,-0.65,0.16999999999999998,-0.99,0.65,-0.16999999999999998,0.99,-0.00029085120037918363,-0.01731933875339262,0.34201851655958077,-0.1435306949868967,0.14267807512622144,-0.008840778478358402,0.15144376527072823,"-0.143531,+0.150648;-0.142254,-0.008841;+0.141401,-0.008763;+0.142678,+0.150726;+0.052681,+0.151444;-0.053534,+0.151365",-0.008517667211050347,0,-0.07959667248533402,-0.00031806782372983207,-0.07959872577875378,0.00031828541719167023,0.07959872577875378,0
0.02,-0.24,0.28,0.5223025942880238,-0.61,-0.09,-0.63,0.61,0.09,0.63,-0.0002907424440324293,-0.0192707461549529,0.3409880358157084,-0.14272232215574934,0.14187043382198025,-0.010772379417179442,0.1495536096147539,"-0.142722,-0.010234;-0.052724,-0.010772;+0.051872,-0.010697;+0.141870,-0.010158;+0.140912,+0.149554;-0.141765,+0.149478",-0.008535975349355096,0,0.0597025030388201,-0.00017813602249766193,0.05970086170520288,0.00017891943357344138,0.0597025030388201,0
-0.22,0.28,-0.04,0.5067543783727971,-0.85,0.43000000000000005,-0.9500000000000001,0.85,-0.43000000000000005,0.9500000000000001,-0.0002909319400073468,-0.020812394043984286,0.3452600837801808,-0.140825434800923,0.1399715334572338,-0.01230831009131464,0.1479116724605397,"-0.140825,-0.012129;-0.050826,-0.012308;+0.049972,-0.012236;+0.139972,-0.012056;+0.139652,+0.147912;-0.140506,+0.147839",-0.008540295378956755,0,0.01990273745888287,-1.950404047888135e-05,0.019900979169335278,2.0184574305598448e-05,0.01990273745888287,0
