frame,RL_target_x,RL_target_y,RL_target_z,LL_target_x,LL_target_y,LL_target_z,RL_target_roll,RL_target_pitch,RL_target_yaw,LL_target_roll,LL_target_pitch,LL_target_yaw,RL0_raw,RL1_raw,RL2_raw,RL3_raw,RL4_raw,RL5_raw,LL0_raw,LL1_raw,LL2_raw,LL3_raw,LL4_raw,LL5_raw,RL0_wrap,RL1_wrap,RL2_wrap,RL3_wrap,RL4_wrap,RL5_wrap,LL0_wrap,LL1_wrap,LL2_wrap,LL3_wrap,LL4_wrap,LL5_wrap,RL_roll_sum,LL_roll_sum,RL_roll_abs_sum,LL_roll_abs_sum,Ref_RL_x,Ref_RL_y,Ref_RL_z,Ref_LL_x,Ref_LL_y,Ref_LL_z,COM_y,ZMP_y_ref,CP_y,RF_y,LF_y,IK_RL_y_input,IK_LL_y_input,RL_condition_number,LL_condition_number,RL_min_singular_value,LL_min_singular_value,RL_iteration_count,LL_iteration_count,RL_final_ERR,LL_final_ERR,RL_converged,LL_converged,RL_roll_jump_guard_used,LL_roll_jump_guard_used,RL_roll_jump_delta_before,LL_roll_jump_delta_before,RL_roll_lowpass_used,LL_roll_lowpass_used,RL_roll_lowpass_delta_before,LL_roll_lowpass_delta_before,RL_pitch_chain_lowpass_used,LL_pitch_chain_lowpass_used,RL_pitch_chain_delta_before,LL_pitch_chain_delta_before,RL_post_guard_fk_pos_err,LL_post_guard_fk_pos_err,RL_post_guard_fk_ori_err,LL_post_guard_fk_ori_err,RL_convergence_fallback_used,LL_convergence_fallback_used,RL_max_abs_delta_theta,LL_max_abs_delta_theta,RL_delta_theta_1,RL_delta_theta_5,LL_delta_theta_1,LL_delta_theta_5,RL_frame_delta_0,RL_frame_delta_1,RL_frame_delta_2,RL_frame_delta_3,RL_frame_delta_4,RL_frame_delta_5,LL_frame_delta_0,LL_frame_delta_1,LL_frame_delta_2,LL_frame_delta_3,LL_frame_delta_4,LL_frame_delta_5,RL_max_abs_frame_delta,LL_max_abs_frame_delta
1158,-21.734137542024467,-60.564897736190694,-83.103077870366519,8.2658624579755582,59.435102263809306,-84.04000000000002,0,0,0,0,0,0,-1.0722301650031054e-17,-0.11517279795530128,-23.433012756572634,2.5329239723862838,20.900088784186352,0.1151727979553013,9.0693559843235639e-19,-0.096758371916750532,-23.00513400937864,2.5677261949789356,20.437407814399705,0.096758371916750532,-1.0722301650031054e-17,-0.10282684574775067,1.7006038837111577,2.5340965977212941,2.0484848257471375,0.10282684574775068,9.0693559843235639e-19,-0.091029006780584371,2.1293957375904577,2.567581414085867,1.5862081555032603,0.091029006780584371,1.3877787807814457e-17,0,0.20565369149550133,0.18205801356116874,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.08416412977123168,0.035835870228768316,1547.4422782615452,1619.8027569510291,0.069732290351432816,0.08956342872098487,3,3,6.1695071206930298e-08,4.1657231578215677e-08,1,1,0,0,0.024691904415101246,0.011458730272332338,1,1,0.024691904415101246,0.011458730272332338,1,1,0.010240184502276152,0.0089425912537635099,0.16565344429274317,0.12301360005306544,3.0145800761607928e-15,1.3208185179749027e-15,0,0,3.9074100494202436e-05,2.322053946080616e-05,3.9074100491533008e-05,-3.9074100494202436e-05,2.3220539460802063e-05,-2.322053946080616e-05,-1.0616935418232479e-17,-0.012345952207550609,-0.0035016462617782906,-0.00469050134004112,0.008192147601821631,0.012345952207550623,-8.1054245332222095e-19,-0.0057293651361661757,-0.0071540730030115185,0.00057912357227474232,0.0065749494307354439,0.0057293651361661757,0.012345952207550623,0.0071540730030115185
1159,-22.187293831166521,-60.595572602496347,-82.55116672437002,7.8127061688335058,59.404427397503653,-84.04000000000002,0,0,0,0,0,0,3.8052083244128761e-18,-0.13665156899762132,-23.435130922992286,2.5269580438040249,20.90817287918826,0.13665156899762132,3.552667975549159e-18,-0.10197708370693458,-23.011984463109588,2.568246305868533,20.443738157241057,0.10197708370693458,3.8052083244128761e-18,-0.11973920737268599,1.6982090213230778,2.5283857545874788,2.0565905312690296,0.11973920737268601,3.552667975549159e-18,-0.096503045243759467,2.1224845600050992,2.5681133275119996,1.592587419662489,0.096503045243759467,1.3877787807814457e-17,0,0.23947841474537201,0.19300609048751893,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.085697873086514179,0.034302126913485817,1725.9535757503916,1609.8461043782781,0.062215306196035838,0.089801889577316482,3,3,1.0105214729542582e-07,4.8657945192239723e-08,1,1,0,0,0.033824723249870653,0.010948076926350206,1,1,0.033824723249870653,0.010948076926350206,1,1,0.010132131902363284,0.0086389719816999389,0.18767978255729001,0.11866142674952052,6.9388939039072284e-18,1.408366386128806e-15,0,0,6.6156597272474122e-05,2.7623538521405538e-05,6.6156597272474122e-05,-6.6156597272439102e-05,2.7623538521405538e-05,-2.7623538521382604e-05,1.452750997444393e-17,-0.016912361624935326,-0.0023948623880798436,-0.0057108431338153132,0.0081057055218920482,0.016912361624935326,2.6457323771168026e-18,-0.005474038463175096,-0.00691117758535853,0.00053191342613256865,0.0063792641592286259,0.005474038463175096,0.016912361624935326,0.00691117758535853
1160,-22.624500462832486,-60.624782002724714,-81.884156649195774,7.3754995371675403,59.375217997275286,-84.04000000000002,0,0,0,0,0,0,-3.2063339105564422e-17,-0.16888750197807453,-23.436208936935596,2.5200652735800264,20.91614366335557,0.16888750197807448,2.1667666535446401e-18,-0.10694130434946711,-23.018598264440921,2.5687231319315176,20.449875132509405,0.10694130434946711,-3.2063339105564422e-17,-0.14431335467538026,1.6968676376908158,2.5217293697815171,2.0645882997072524,0.14431335467538026,2.1667666535446401e-18,-0.10172217479661329,2.1158112834229579,2.568601171047614,1.5987728527090141,0.10172217479661329,0,0,0.28862670935076051,0.20344434959322658,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.087158343097932661,0.032841656902067334,2010.0395414656177,1600.3235374015301,0.053205154215126088,0.090028004466330885,3,3,2.1281544404891169e-07,5.6511033080369592e-08,1,1,0,0,0.04914829460538854,0.010438259105707641,1,1,0.04914829460538854,0.010438259105707641,1,1,0.009997210547780357,0.0083415957276748998,0.21316027357042838,0.11440668676133169,8.9207300879513543e-16,3.1429149095751617e-16,0,0,0.00012596902614821768,3.2293632938015087e-05,0.0001259690261401266,-0.00012596902614821768,3.2293632935415543e-05,-3.2293632938015087e-05,-3.5868547429977298e-17,-0.024574147302694263,-0.0013413836322619943,-0.006656384805961757,0.0079977684382228631,0.024574147302694249,-1.3859013220045189e-18,-0.0052191295528538212,-0.0066732765821413409,0.00048784353561437399,0.0061854330465251905,0.0052191295528538212,0.024574147302694263,0.0066732765821413409
1161,-23.046241137991032,-60.652534817359189,-81.111067811865496,6.9537588620089963,59.347465182640811,-84.04000000000002,0,0,0,0,0,0,1.3820307918686978e-16,-0.22198725766544419,-23.436338373364009,2.5123562999095173,20.923982073454493,0.22198725766544425,5.6152901472424071e-18,-0.11165308093366279,-23.024981799317068,2.5691596799327514,20.455822119384315,0.1116530809336628,1.3820307918686978e-16,-0.16931335467538022,1.6964958118216318,2.5142309138839174,2.0724585814740371,0.16931335467538028,5.6152901472424071e-18,-0.10668762786513804,2.1093698002056138,2.5690479781557238,1.6047675288182461,0.10668762786513805,5.5511151231257827e-17,1.3877787807814457e-17,0.3386267093507605,0.2133752557302761,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.088545983829656491,0.031454016170343504,2488.3102643301359,1591.223203448028,0.042881344314986233,0.090241976992112394,3,3,6.2256455902965966e-07,6.5294586553825263e-08,1,1,1,0,0.077673902990063978,0.0099309061370495139,1,1,0.050000000000000017,0.0099309061370495139,1,1,0.0098378522084807667,0.0080518540216800716,0.26515877663877901,0.11026658863599893,1.5202354861220294e-16,2.6951128919788663e-15,0,0,0.00028617163684378316,3.7183196168448347e-05,0.00028617163683330933,-0.00028617163684378316,3.7183196168448347e-05,-3.7183196165727237e-05,1.7026641829243421e-16,-0.024999999999999967,-0.00037182586918405036,-0.0074984558975996762,0.0078702817667846148,0.025000000000000022,3.448523493697767e-18,-0.00496545306852475,-0.0064414832173440573,0.00044680710810984792,0.0059946761092319889,0.0049654530685247639,0.025000000000000022,0.0064414832173440573
1162,-23.362842514502269,-60.67884276963148,-80.242354912682615,6.546945720531494,59.32115723036852,-84.04000000000002,0,0,0,0,0,0,7.4944800981204634e-17,-0.32385032577545458,-23.434587119282881,2.5042722399720856,20.930314879310796,0.32385032577545503,-7.1880990961121765e-18,-0.11611496535181305,-23.031142403150962,2.5695588259482838,20.461583577202678,0.11611496535181304,7.4944800981204634e-17,-0.19431335467538013,1.6978224499126968,2.506263974754452,2.0790988825124357,0.19431335467538027,-7.1880990961121765e-18,-0.11140129660847553,2.1031530204950295,2.5694566563897716,1.6105756302947853,0.11140129660847553,1.3877787807814457e-16,0,0.38862670935076038,0.22280259321695106,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.089861381443270869,0.030138618556729131,3383.6136433019979,1582.5322231806172,0.031656108596267191,0.090444035873069817,3,3,2.7886931434412037e-06,7.505214068767747e-08,1,1,1,0,0.15453697110007475,0.0094273374866750137,1,1,0.049999999999999989,0.0094273374866750137,1,1,0.0099586739118318057,0.007770974638230399,0.36276681627370772,0.10625625714218698,1.8266564068403469e-15,3.7407331837740725e-17,0,0,0.00086935975699124225,4.2242695333115691e-05,0.00086935975699124225,-0.00086935975699081259,4.2242695330291161e-05,-4.2242695333115691e-05,-6.325827820566515e-17,-0.024999999999999939,0.0013266380910650355,-0.0079669391294654446,0.0066403010383986327,0.024999999999999994,-1.2803389243354584e-17,-0.0047136687433375069,-0.0062167797105843192,0.00040867823404777681,0.0058081014765392069,0.004713668743337493,0.024999999999999994,0.0062167797105843192
1163,-23.485221672712719,-60.703719756400389,-79.289765803345617,6.1544738115915649,59.296280243599611,-84.04000000000002,0,0,0,0,0,0,-8.4168241490870893e-16,-0.58184120773242332,-23.430323308957085,2.4965457881503821,20.933777520806704,0.58184120773243064,-1.5396310291873444e-18,-0.12032988983746434,-23.037088246163549,2.569923302482219,20.467164943681329,0.12032988983746433,-8.4168241490870893e-16,-0.21931335467537971,1.7014988257915471,2.4984894254711962,2.0831970559168438,0.21931335467538027,-1.5396310291873444e-18,-0.11586559322296994,2.0971529901428427,2.5698299732637295,1.6162023437730142,0.11586559322296994,5.5511151231257827e-16,0,0.43862670935075998,0.23173118644593987,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.091105230781716562,0.028894769218283441,5256.2012766082826,1574.2369045560226,0.020933945615651411,0.090634427886130589,3,3,2.3623235167475808e-05,8.5786700675101005e-08,1,1,1,0,0.3875278530570504,0.0089285932289887987,1,1,0.050000000000000017,0.0089285932289887987,1,1,0.0097181866040698672,0.0075000379402325734,0.54260946544324418,0.10238898482373128,1.521058724110409e-15,3.4737810535209724e-17,0,0,0.0043799961254385135,4.7421689894444509e-05,0.0043799961253963657,-0.0043799961254385135,4.7421689894444509e-05,-4.7421689891504695e-05,-9.1662721588991357e-16,-0.02499999999999955,0.0036763758788502798,-0.0077745492832557161,0.0040981734044081009,0.024999999999999994,5.6484680669248321e-18,-0.0044642966144943924,-0.0060000303521867693,0.00037331687395791846,0.0056267134782288508,0.0044642966144943924,0.024999999999999994,0.0060000303521867693
1164,-23.41563115593992,-60.727181237690232,-78.266182617407011,5.7757149614548471,59.272818762309768,-84.04000000000002,0,0,0,0,0,0,4.731105938416344e-15,-1.5073721828775197,-23.4258112802301,2.491964195244214,20.933847084985889,1.5073721828775197,-1.1544164039949598e-17,-0.12430105402317092,-23.042828231260252,2.5702556895969821,20.472572541663268,0.12430105402317092,4.731105938416344e-15,-0.24431335467537968,1.7058437239489068,2.4932692412896102,2.0840723419410727,0.24431335467538026,-1.1544164039949598e-17,-0.12008332362307042,2.0913609959950437,2.5701705463303317,1.6216537648542115,0.12008332362307042,5.8286708792820718e-16,0,0.48862670935075991,0.24016664724614084,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.092278304846208636,0.027721695153791366,6013.4418381478445,1566.3229316858469,0.019851355511202748,0.090813411430947621,3,3,2.983828503936662e-06,9.7458059743951434e-08,1,1,1,0,1.2880588282021401,0.0084354608002009807,1,1,0.049999999999999989,0.0084354608002009807,1,1,0.0065252302269822593,0.0072399926847488416,0.95833416057491772,0.098676468841189052,5.2571727262792702e-15,4.2748264454051481e-16,0,0,0.0029112721607238335,5.2669673555949669e-05,0.0029112721607238269,-0.0029112721607238335,5.2669673546818207e-05,-5.2669673555949669e-05,5.5727883533250533e-15,-0.024999999999999994,0.0043448981573597223,-0.0052201841815859851,0.00087528602422892732,0.024999999999999994,-1.0004533010762254e-17,-0.0042177304001004834,-0.0057919941477990733,0.0003405730666021789,0.0054514210811973385,0.0042177304001004834,0.024999999999999994,0.0057919941477990733
1165,-23.157432212466244,-60.749243680014864,-77.185447561516156,5.4100043476862369,59.250756319985136,-84.04000000000002,0,0,0,0,0,0,-2.1743791916322421e-15,0.62677529374536955,-23.40956888066324,2.475241076962968,20.934327803700274,-0.62677529374537566,-1.8578093033600846e-18,-0.12803182261026883,-23.048371903896026,2.5705584093659217,20.477813494530107,0.12803182261026883,-2.1743791916322421e-15,-0.21931335467537988,1.7197066232338658,2.4788467098282965,2.0846319741174275,0.21931335467538027,-1.8578093033600846e-18,-0.12405757311666962,2.0857676590568639,2.5704808367588039,1.6269368113639218,0.12405757311666962,3.8857805861880479e-16,0,0.43862670935076015,0.24811514623333925,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.093381426962440214,0.026618573037559781,5029.2128118063156,1558.7755297880544,0.021980521997080432,0.090981250725970617,3,3,3.3148712794645304e-05,1.0998530696475282e-07,1,1,1,0,0.87108864842075606,0.0079484989871984046,1,1,0.050000000000000017,0.0079484989871984046,1,1,0.018028164326642223,0.0069916711727238123,0.95799527837709963,0.095129033846219513,4.5559109725327777e-15,3.2012619174539707e-15,0,0,0.0053567328472682012,5.7936762839740265e-05,-0.0053567328472682012,0.0053567328471039108,5.7936762839740265e-05,-5.7936762839731977e-05,-6.9054851300485861e-15,0.024999999999999828,0.013862899284958985,-0.014422531461313781,0.00055963217635479623,-0.024999999999999994,9.6863547365895137e-18,-0.0039742494935992023,-0.0055933369381797604,0.00031029042847219301,0.0052830465097102319,0.0039742494935992023,0.024999999999999994,0.0055933369381797604
1166,-22.715074082383659,-60.769924048727432,-76.062175723320394,5.0566449956830901,59.230075951272568,-84.04000000000002,0,0,0,0,0,0,4.0759517266665499e-16,0.34272316622495291,-23.397915546391882,2.4675799642833174,20.930335582108565,-0.34272316622495291,-6.6981124381196158e-18,-0.1315256327329247,-23.053729373321513,2.5708337230278122,20.482895650293699,0.13152563273292472,4.0759517266665499e-16,-0.19431335467537991,1.7318018705079448,2.4698333133923134,2.0815501232793308,0.19431335467538027,-6.6981124381196158e-18,-0.12779160292479716,2.0803630161288398,2.5707631457740105,1.6320591452767375,0.12779160292479719,3.6082248300317588e-16,2.7755575615628914e-17,0.38862670935076016,0.25558320584959437,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.094415445398068787,0.025584554601931216,2995.3219293240186,1551.5796068157092,0.035846827460227888,0.091138210660765759,3,3,4.2378765562792081e-06,1.2325171947384737e-07,1,1,1,0,0.56203652090033318,0.0074680596162551025,1,1,0.049999999999999989,0.0074680596162551025,1,1,0.015119059092597809,0.0067558036600310345,1.1769880510190327,0.091755841320528622,2.6986142552635149e-15,1.3580660843399768e-15,0,0,0.0010553128373700501,6.3174264125111338e-05,-0.0010553128373700501,0.0010553128372724604,6.3174264118675852e-05,-6.3174264125111338e-05,2.5819743642988971e-15,0.024999999999999994,0.012095247274078957,-0.0090133964359830898,-0.0030818508380967558,-0.024999999999999994,-4.8403031347595311e-18,-0.0037340298081275369,-0.0054046429280241171,0.00028230901520664986,0.0051223339128156908,0.0037340298081275647,0.024999999999999994,0.0054046429280241171
1167,-22.094067609383096,-60.789239344813623,-74.911557427476609,4.714911600319283,59.210760655186377,-84.04000000000002,0,0,0,0,0,0,3.8238937626115563e-17,0.23417617618203182,-23.383765200488057,2.4594619239618267,20.924303276526231,-0.23417617618203201,-1.6314649805632279e-17,-0.1347859101092298,-23.05891124456446,2.5710837302907703,20.48782751427369,0.13478591010922983,3.8238937626115563e-17,-0.16931335467537989,1.7455411966858216,2.4615362018479239,2.0761079086458443,0.16931335467538028,-1.6314649805632279e-17,-0.13128875651701349,2.075136590548877,2.5710196133874184,1.6370291032432924,0.13128875651701349,3.8857805861880479e-16,0,0.33862670935076017,0.26257751303402699,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.095381210202378136,0.024618789797621866,2025.7230467230531,1544.7198755020408,0.052813768542834157,0.091284552163834715,3,3,1.0336752345815092e-06,1.3710869607479406e-07,1,1,1,0,0.42848953085741226,0.006994307184432641,1,1,0.050000000000000017,0.006994307184432641,1,1,0.017174157722344315,0.0065330319749534738,1.3435255332253679,0.088565085604352334,3.5077601441234793e-15,1.2920150109666585e-15,0,0,0.0003510873504538377,6.8335111798823361e-05,-0.0003510873504538377,0.00035108735045367751,6.8335111795512181e-05,-6.8335111798823361e-05,-3.693562350405394e-16,0.024999999999999994,0.013739326177876876,-0.0082971115443895016,-0.0054422146334864863,-0.024999999999999994,-9.6165373675126635e-18,-0.0034971535922163344,-0.005226425579962779,0.00025646761340780699,0.004969957966554972,0.0034971535922163066,0.024999999999999994,0.005226425579962779
1168,-21.300953262989363,-60.807206181775179,-73.749152812568909,4.3840537229186687,59.192793818224821,-84.04000000000002,0,0,0,0,0,0,-1.3730848791749254e-17,0.17862440449932712,-23.367664161503459,2.4513822242215841,20.916281937281873,-0.17862440449932704,7.9142094622987949e-19,-0.13781599309973599,-23.063928560477848,2.5713103702968692,20.492618190180981,0.13781599309973602,-1.3730848791749254e-17,-0.14431335467537992,1.7611698931090745,2.453413019746852,2.0686023943236611,0.14431335467538028,7.9142094622987949e-19,-0.13455237480837476,2.070077452702173,2.5712522189149789,1.6418556355624354,0.13455237480837479,3.6082248300317588e-16,2.7755575615628914e-17,0.28862670935076018,0.26910474961674957,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.096279552050456033,0.023720447949543963,1506.6577585949558,1538.1809563106794,0.071230698981071663,0.091420528112508614,3,3,3.8392267894159193e-07,1.5138351994975962e-07,1,1,1,0,0.34793775917470732,0.0065272365827225278,1,1,0.050000000000000003,0.0065272365827225278,1,1,0.019535870529065136,0.0063239223083790819,1.4551770308925351,0.085564176643269707,1.3486468179176138e-15,9.1108496092894574e-16,0,0,0.00015861891367493683,7.3374194847769314e-05,-0.00015861891366606085,0.00015861891367493683,7.3374194847769314e-05,-7.3374194844311115e-05,-5.1969786417864817e-17,0.024999999999999967,0.015628696423252819,-0.0081231821010718797,-0.0075055143221831599,-0.024999999999999994,1.7106070751862159e-17,-0.0032636182913612366,-0.005059137846703976,0.00023260552756054764,0.0048265323191429843,0.0032636182913612644,0.024999999999999994,0.005059137846703976
